subj_idx,rwd_pen,stableVar,response,rt,slxn_err,peak_V
0,2,3,0,0.159141454673844,39.0188509301767,0.00516365910226946
0,2,2,1,0.166885627280552,38.3081148883918,0.0157036309922231
0,2,1,0,0.0707228398165209,36.5812698753815,0.00543829949911871
0,2,0,1,0.384460261328879,37.6995365921936,0.00736076290918168
0,2,2,0,0.300197390384703,8.63019247586277,0.00738672165357005
0,2,3,1,0.111678365006402,50.8558314930906,0.00313351192498319
0,2,2,0,0.0432753263168853,64.6719782186034,0.00623307169173246
0,2,3,0,0.242791272372575,10.9349211379533,0.00154951533947763
0,2,1,1,0.247173775597643,20.1607421717001,0.00210877957701493
0,2,1,0,0.172856628282782,11.776949858514,0.00508693781193947
0,2,0,1,0.19831402454808,47.6910525045319,0.00732023335406305
0,2,3,0,0.0100671121635685,53.1443764939542,0.00860054520640667
0,2,0,0,0.147558910308252,39.7215684428357,0.00601415480877541
0,2,2,0,0.361748555213554,28.1449318192818,0.00111033933460269
0,2,1,1,0.413090222005668,65.5801993166618,0.00464767323913209
0,2,1,0,0.344193732382486,15.0960454308829,0.00100706080266052
0,2,3,1,0.464566696955641,13.2817548741995,0.00225408392506376
0,2,0,1,0.180885418948684,43.9445494522675,0.00265971069615209
0,2,3,0,0.137717249642963,23.8833852671291,0.00507526256285106
0,2,2,1,0.136281398717258,42.5778857503288,0.00655674848585215
0,2,3,0,0.144788493892639,77.1517455345989,0.00425478272784835
0,2,2,1,0.313939122592937,26.3581442218123,0.00362574056359823
0,2,3,1,0.351754947125066,49.2687912943662,0.00439200200534944
0,2,2,0,0.00601304038926715,3.00053609571675,0.00368700830453005
0,2,3,1,0.222142831499748,16.5830101912738,0.00318326367889851
0,2,2,0,0.138236790736479,42.2912672599256,0.0100389826242904
0,2,0,0,0.311256520989953,8.93946317265643,0.00731105985650601
0,2,1,0,0.354142780067165,10.7798007926059,0.000924393852732628
0,2,2,1,0.149050715801357,63.9835813320743,0.00988125834502486
0,2,0,0,0.271836499255992,14.8794296100999,0.00122719628372431
0,2,3,0,0.170737961391565,27.4190505820248,0.0101674022034193
0,2,3,1,0.0970400872244838,27.6490310821224,0.0233487575249876
0,2,0,0,0.113123991461676,26.8898325154667,0.011621644625472
0,2,1,1,0.242514114946937,13.0576699810145,0.0081768946319903
0,2,0,1,0.149071234989915,30.2751029896575,0.0133364930339363
0,2,1,0,0.173378888299577,50.6168371417711,0.0169247263915751
0,2,1,1,0.158293891557716,16.9622651271182,0.0191516066329089
0,2,1,0,0.126532494987631,10.8361856679381,0.00413208466307675
0,2,1,1,0.196625085041234,39.94223920065,0.00619252598391389
0,2,3,1,0.0784408681509755,16.4565361907861,0.0105283089889249
0,2,1,0,0.212299441402809,25.2138321480255,0.00359448789676718
0,2,3,0,0.403776799325132,94.4452259732398,0.00220724372826834
0,2,1,0,0.177786382858429,15.4585947470739,0.00179582204907504
0,2,1,0,0.196809367250209,43.3161255278526,0.00250489203576697
0,2,2,0,0.403148116304074,26.5511046119538,0.00145062291368176
0,2,2,1,0.249636763750521,55.1020675446098,0.00890062930508033
0,2,0,1,0.229974304951949,34.9245633284102,0.0198494174839402
0,2,2,0,0.222379007602204,55.6073801953053,0.0135773490612345
0,2,0,1,0.277794286248901,27.4251184476555,0.00782136857100114
0,2,2,1,0.224972538541417,14.794849168811,0.0136599487486989
0,2,1,1,0.150109009488761,53.2228936827363,0.00783284872558629
0,2,0,1,0.134481776498716,28.8347750289901,0.0153952202052403
0,2,3,1,0.0342238239952524,23.869109184394,0.00658628421114154
0,2,3,1,0.353423401995434,29.8269272037373,0.0105964688428966
0,2,0,0,0.189063077450195,19.937591283596,0.00248309794392166
0,2,3,1,0.234308918897916,52.0755893816596,0.0105982642115384
0,2,0,1,0.454930529990714,68.8282198222825,0.0145723493090119
0,2,1,0,0.292943930658083,36.109265960798,0.0016212307784398
0,2,3,1,0.230445717379935,39.7143857930107,0.0031195272549807
0,2,2,0,0.265844501910875,37.0093924587264,0.00202934734283116
0,2,0,1,0.286013376263944,19.8487448781011,0.000980841482386637
0,2,1,1,0.483107053162001,57.6039469372184,0.00633397166935182
0,2,2,0,0.55792515658318,24.3468999230945,0.00653602508387974
0,2,0,1,0.513745657449345,51.0039729819043,0.00847343152383154
0,2,3,0,0.0182794869097033,67.2627076469536,0.00180538142318058
0,2,0,0,0.190971712007237,28.0636824169093,0.00401306460745439
0,2,3,1,0.178468667085773,33.0021494697895,0.0209934012607485
0,2,0,0,0.153224543895897,15.7167809419414,0.00560031227689681
0,2,0,1,0.157070242511781,20.2072167805826,0.00407716362328777
0,2,1,1,0.229929942979193,57.6647142365474,0.00483067023369757
0,2,1,1,0.396105107901306,55.889255871231,0.00647887655337725
0,2,0,0,0.155739798880762,17.9940520672884,0.00337707382821533
0,2,2,1,0.242216100102002,51.6536073098722,0.0275358838078922
0,2,0,0,0.15662358445324,11.4854873021075,0.00261164867454499
0,2,2,1,0.413635882653162,31.932128785589,0.00597424473926721
0,2,3,0,0.696092246396468,47.9856595069257,0.0057042449248449
0,2,3,0,0.185618301237631,39.2740038893308,0.0130349238490252
0,2,2,0,0.456176605940037,14.7218328390176,0.00073238784101539
0,2,0,1,0.199995965218267,17.0821313664221,0.00214155417530268
0,2,3,1,0.221390051833513,52.0010097494155,0.0114844992343129
0,2,3,0,0.188807154967593,49.4207308740989,0.0099437443054905
0,2,0,0,0.128419136362236,6.59452176826364,0.00644077458606896
0,0,1,0,0.254913769882035,24.1137449811064,0.00111510835468956
0,0,3,0,0.285427800600046,31.3521635603657,0.0102945300216418
0,0,3,0,0.230543270320173,37.0128672849765,0.0016977412152666
0,0,2,0,0.335420811435554,12.7561535477266,0.00160217171835031
0,0,0,0,0.358892382730227,28.3983724109768,0.00606446194695534
0,0,0,0,0.178309409210597,10.009849262657,0.00410251727139982
0,0,0,0,0.265824485005498,9.03528156006513,0.000994479928939388
0,0,1,0,0.290252751156371,7.79213218880395,0.00104197205125744
0,0,1,0,0.287881843360777,18.0602403798757,0.00121783737586792
0,0,1,0,0.281509660108333,27.4935903155397,0.00392548331441587
0,0,3,1,0.198349856526218,51.4409662209196,0.00649671991645458
0,0,0,0,0.259114366228925,46.1612934155693,0.00832224960978324
0,0,3,0,0.270664796132366,44.580088758352,0.00396034452502774
0,0,2,1,0.340301756760368,32.0107714812634,0.0166084750249086
0,0,0,0,0.154534224195161,32.7297681255463,0.00213375715669082
0,0,1,0,0.25963159335986,28.5902433608144,0.00243505561769224
0,0,2,0,0.3608220751054,79.7769046940386,0.00146799104630424
0,0,1,0,0.277698685902184,69.1171671055947,0.00577151545440188
0,0,2,0,0.407755248344436,57.2260640876192,0.00187194542946138
0,0,3,0,0.251268707842326,84.1805088617377,0.0104069875012351
0,0,2,0,0.222290043291149,12.4617824330399,0.00245028707331513
0,0,2,0,0.188372798259834,30.7759569475493,0.00518202142287515
0,0,0,0,0.194365705301152,25.9135376149589,0.000724872100531561
0,0,3,0,0.430118180927791,32.8565744374548,0.000801524679110723
0,0,1,0,0.253825461107056,31.8016883740407,0.00130359742988316
0,0,2,0,0.307774193942081,28.9965877091493,0.00563901762904025
0,0,0,0,0.269429423189569,27.6777869003625,0.00629979010450733
0,0,3,0,0.205097221986211,52.1778610549191,0.00883740147991905
0,0,2,0,0.271856779816989,30.8473918576487,0.0114463376060773
0,0,2,0,0.224042288884727,18.3161280727586,0.00361318339320269
0,0,1,0,0.169521427582197,58.4039900110504,0.0113861393893392
0,0,0,0,0.339542316372367,18.0714337871449,0.000401617288530929
0,0,3,0,0.24641537620809,35.6093243379829,0.01649306058489
0,0,2,0,0.348069592662008,14.8478742841869,0.0043459867770649
0,0,2,0,0.245796265177901,15.8008541744294,0.0143269225604606
0,0,3,0,0.248399169235493,92.0515265260582,0.0241842009593926
0,0,3,0,0.275551215953643,20.7712731943461,0.00282655114404153
0,0,2,0,0.204340454198444,27.608985635664,0.00123613361181773
0,0,3,0,0.211600986505917,73.4468656882944,0.00454650742611243
0,0,2,0,0.294334539197478,27.6996397461944,0.016464690698403
0,0,3,0,0.308140320828178,28.9177113962253,0.00690298813726765
0,0,3,0,0.266042449858398,68.3202068887703,0.0137848407427565
0,0,1,0,0.47290312750525,18.4156786631035,0.00186221963789849
0,0,2,0,0.245945462454204,23.907616288607,0.00248882273278896
0,0,3,0,0.173354139862499,19.058168811448,0.00569034649367082
0,0,3,0,0.279097486750318,65.3801795362327,0.0091461685472826
0,0,0,0,0.176933204141774,31.0012434428172,0.0056492083059315
0,0,1,0,0.17624385542574,4.65395783609946,0.00932153949151291
0,0,1,0,0.137028465192705,32.6462570649218,0.00807980631318694
0,0,0,0,0.102413130830818,61.5694606327794,0.0287579839660491
0,0,3,0,0.278761895675518,74.9207726492907,0.00404882927633287
0,0,1,0,0.164546484202223,32.565468340884,0.0125397412133992
0,0,0,0,0.0856569643570374,25.8684800294825,0.000654638763457667
0,0,3,0,0.264058392666886,76.6701380659378,0.00346214946840496
0,0,3,0,0.260181218099008,82.5363133604801,0.0142321350071252
0,0,0,0,0.228185737539532,5.98883760005196,0.00171038692159261
0,0,2,0,0.288259403359953,24.974097247276,0.00501233530446798
0,0,0,0,0.0202533569683762,32.9526864209512,0.0122520307586474
0,0,1,0,0.164836094732413,34.9542838967938,0.00893420567655352
0,0,0,0,0.250693578962768,21.1802004951655,0.00623988398453732
0,0,1,0,0.22948606850534,18.6069222259074,0.00250722242440009
0,0,1,0,0.157203399487046,48.9264882263123,0.0129634332277226
0,0,1,0,0.28036275055609,24.6815539475149,0.000988933864395379
0,0,0,0,0.187849265723481,34.0490239543886,0.00842865416361834
0,0,3,0,0.29049537721283,54.8638546508331,0.00404097203565053
0,0,3,0,0.2378222431446,31.5759608642119,0.0051754578964299
0,0,0,0,0.18365773185663,36.6901300938256,0.0416888622536518
0,0,2,0,0.168143788374329,15.953782738349,0.0171010437323685
0,0,3,0,0.198183123624021,9.54473752018761,0.00444401562170265
0,0,1,0,0.166681494037731,35.0013350451601,0.000421476334767429
0,0,2,0,0.148108634714739,22.7060861513762,0.0144276295612531
0,0,2,0,0.243881810155282,34.1868174133719,0.000727630915072346
0,0,1,0,0.149245066224417,9.30560917577121,0.0100960640097695
0,0,0,0,0.30409924496963,16.2308458333342,0.00130906919943067
0,0,2,0,0.22494233575866,34.3985533578983,0.00369426194189668
0,0,0,0,0.00807064714859482,7.96654775353958,0.00211729940626716
0,0,0,0,0.0263014076135537,26.799854701642,0.00721852497655934
0,0,0,0,0.151391081222546,14.6134973082195,0.00164171175833591
0,0,1,0,0.28881314390683,32.7144650636452,0.00324144942656374
0,0,2,0,0.0596867450524796,19.2509324026849,0.00392999144378468
0,0,1,0,0.0843918391058038,84.2603173445867,0.00703900615245642
0,0,2,0,0.356324288617598,58.1129329429976,0.00101326784805947
0,0,3,0,0.368394589970606,84.7796671526655,0.0018091815345395
0,0,0,0,0.460636747599053,6.31096619516722,0.000402610508116731
0,0,1,0,0.219900747438084,29.4722614685246,0.00273996130209783
0,0,1,0,0.362822166340424,20.1665709960829,0.000503290562269974
0,0,3,0,0.204104796018937,55.3276628996508,0.00458147690278196
0,0,0,0,0.13111275173289,9.27659949885702,0.00558949038058811
0,0,1,0,0.206857045879431,19.742776965583,0.00158682139953057
0,0,3,0,0.0770339099529245,73.1551084988509,0.0010261177089246
0,0,1,0,0.167549826205807,35.093689709442,0.00739116216174368
0,0,2,0,0.0141942674644788,39.4644253252301,0.00450611665539012
0,0,0,0,0.395643250966032,14.7165992368211,0.000432480405505565
0,0,0,0,0.173147646450997,15.3955539265618,0.00251046688078535
0,0,2,0,0.156576889788239,67.2814709345493,0.00604697073572812
0,0,2,0,0.335513131928887,26.320141324958,0.00158740596166547
0,1,3,0,0.241984200672151,7.27304504901399,0.0115515091678887
0,1,2,0,0.324792473140565,12.9606694787576,0.0030514705528386
0,1,0,0,0.191765848602412,31.0931331246624,0.00860438826863336
0,1,2,0,0.190448673887714,15.590053231977,0.0018259460459421
0,1,0,0,0.150910202571066,16.2745889783124,0.00730129441868684
0,1,2,0,0.137625135297237,43.9639227148737,0.00519717286525513
0,1,0,0,0.239162637852434,2.0124451208162,0.00210901797048002
0,1,1,0,0.185740152442913,51.12443733131,0.0111378574657126
0,1,3,0,0.152832064503503,22.0904168515876,0.00938376297280765
0,1,0,0,0.179696672528213,35.0881334494962,0.00433495591454465
0,1,0,0,0.269966249569793,11.9251010388454,0.00123721906368499
0,1,1,0,0.187699489805893,51.9235910905149,0.0201934195382003
0,1,1,0,0.122986338746335,14.9505440637228,0.00741751243602669
0,1,1,0,0.175507827614099,45.728542770416,0.00318641662334964
0,1,3,0,0.137955629371094,83.7183252318915,0.0043214403893654
0,1,2,0,0.149944645108281,41.9889233619964,0.00425268429569699
0,1,2,0,0.283311168284134,30.0513980102527,0.00455451829287044
0,1,1,0,0.291224877492138,15.5206452157077,0.00123197953873044
0,1,3,0,0.228742211794288,60.297644330091,0.0045827711914602
0,1,2,0,0.25734717665775,26.9124547372887,0.00698463334648216
0,1,1,0,0.131247610916623,21.8639266745087,0.00506356523598087
0,1,1,0,0.146177285852046,12.5280002254298,0.00213049885072426
0,1,3,0,0.129094724857545,55.8559644907248,0.0162613532661992
0,1,2,0,0.354385799062436,12.0654963672263,0.000650019807804114
0,1,2,0,0.198940572030597,7.31821367966394,0.0126562092309714
0,1,3,0,0.176230242181529,29.4046786249039,0.0133612471196453
0,1,2,0,0.0841845277366936,39.4450602951136,0.003447484424026
0,1,0,0,0.239754785299166,6.53939884732697,0.000632464876277217
0,1,2,0,0.124625114130563,20.560276638298,0.00203489831913702
0,1,1,0,0.00413762102331543,23.8652306366542,0.00298828185017226
0,1,3,0,0.00819727981452398,57.1853604251308,0.00427574163164986
0,1,0,0,0.156731896899857,12.5850050949499,0.00254600222384433
0,1,3,0,0.090796483566337,43.3530760276391,0.00839462687568057
0,1,2,0,0.00810335581454875,11.2894606747006,0.00062525893630777
0,1,0,0,0.0161797937063104,23.645350824997,0.00222222475287291
0,1,3,0,0.140951406803719,18.4999442580592,0.00255903062461364
0,1,2,0,0.186396734128995,33.1201135036645,0.00568976599905363
0,1,1,0,0.271549472603736,2.28368309305407,0.000620826411988422
0,1,1,0,0.201690191013166,8.23167574941636,0.00930606941948769
0,1,2,0,0.209587102894345,18.0095077480755,0.00621506175370546
0,1,2,0,0.00604488867563798,27.5770563224126,0.00599513650546816
0,1,0,0,0.264062860375017,23.7016203540224,0.00248857657501665
0,1,3,0,0.128679184582466,57.3860017787736,0.00746404833165002
0,1,0,0,0.62087896877842,13.1901510641997,0.00162440740748177
0,1,3,0,0.157349788722871,26.172791154201,0.0102497182062819
0,1,0,0,0.153376786947149,19.1780627403906,0.00429202531374737
0,1,1,0,0.120987339211634,34.6242369972007,0.00592405050753759
0,1,1,0,0.171986814780369,13.4356912453677,0.000424658801926837
0,1,1,0,0.244054753868281,25.1103972151624,0.00498020107883446
0,1,3,0,0.167895290499938,9.40455894365671,0.0235589296516022
0,1,3,0,0.0812867310786554,46.290821132998,0.00218720232405371
0,1,3,0,0.128788570156951,63.6836175632888,0.009110851229994
0,1,1,0,0.155776278665437,8.25306505569409,0.00536461518470967
0,1,2,0,0.149012349162504,35.291948917771,0.0210814935084758
0,1,1,0,0.187617090304923,26.9381908873237,0.0108176995495308
0,1,0,0,0.122442224275319,33.3406370536324,0.00745738649907293
0,1,2,0,0.191011274140626,7.31746171106656,0.00375277692457357
0,1,3,0,0.205902893677429,47.1766300088215,0.0067703066127892
0,1,0,0,0.146186383253622,43.812145046799,0.00972570588175676
0,1,0,0,0.0244526542079698,36.2941925623288,0.00729554497974406
0,1,3,0,0.0694808800314181,29.8331086944733,0.00857788642363186
0,1,3,0,0.228853028302969,44.6527805555984,0.00325039808580641
0,1,0,0,0.0694341628456648,11.0791996788702,0.00201696914584357
0,1,0,0,0.177459292328244,21.2126968866523,0.00416016374025157
0,1,0,0,0.184016132814747,15.0158902733214,0.00126211339379113
0,1,1,0,0.193847151712485,55.0419411135885,0.00589476718657852
0,1,1,0,0.467178868399575,8.47371577335324,0
0,1,0,0,0.257853496301117,17.1969738610097,0.0057300776955804
0,1,3,0,0.346667459345333,33.0969819475307,0.0035624144826752
0,1,2,0,0.584450767838578,24.0661439914198,0.00144808170082607
0,1,3,0,0.483645208421242,44.7276013722905,0.00159224759974072
0,1,0,0,0.420036058244989,14.7936434647055,0.000225462189074072
0,1,1,0,0.24707351219568,41.1603913672931,0.00254190856168395
0,1,0,0,0.240310020083814,44.3198336397713,0.00660671805396937
0,1,3,0,0.193486389820148,30.3902685199624,0.00460326416110178
0,1,1,0,0.15607351323929,41.5648188253482,0.00745042285422127
0,1,2,0,0.00816890247256748,16.166030181015,0.0135644121303743
0,1,3,0,0.254432826667721,45.3405813866073,0.00628229201648695
0,1,2,0,0.0816414377132177,7.17172343454831,0.00977681414590385
0,1,0,0,0.202860342261021,59.2207286054729,0.00801929523590768
0,1,2,0,0.220417744821212,28.3144097434222,0.00201570868606504
0,1,3,0,0.202505995596464,23.168708217067,0.00644348974151919
0,1,0,0,0.13236307812618,37.7370228489908,0.0103074761693701
0,1,0,0,0.161871000625148,18.1505322209073,0.00809481484607705
0,1,2,0,0.139274420749782,17.408505420612,0.00421137539930455
0,1,1,0,0.189646939830625,9.60378980475508,0.00201403892027745
0,1,1,0,0.119260945639012,36.6620543143634,0.00416321734457174
0,1,1,0,0.137786732724211,10.1324080653937,0.00702942481762951
0,1,3,0,0.113274302919546,30.4587274861478,0.0103993692242636
0,1,0,0,0.0443590325006745,20.2931028279279,0.00368413962407399
0,1,2,0,0.193154428698979,30.8019738820325,0.0209093748026316
0,1,2,0,0.0917174743907908,30.8316169421488,0.00171105302018486
0,1,2,0,0.217822049320673,45.6539436522442,0.00203572008710908
0,1,1,0,0.179030124160931,24.4746115360612,0.00642981366234544
0,1,1,0,0.132411851805383,18.9486263123542,0.00223830100867599
0,1,3,0,0.127784371379019,36.4451316862791,0.00203559333140612
0,3,0,1,0.221606540915863,90.1971260310073,0.0458072190702741
0,3,3,0,0.137721743862672,17.8293245348218,0.0112320763793725
0,3,3,1,0.132796406490093,46.6911473352049,0.0159226518069864
0,3,3,1,0.161140003011109,32.5684930530946,0.00322951745653176
0,3,0,0,0.00405601233540715,18.4349114527252,0.00625927829538139
0,3,3,1,0.205248433064846,61.2050034320132,0.0411763831765893
0,3,0,1,0.164089601913556,17.435132626845,0.0153200940058181
0,3,2,1,0.361924761322768,14.9357627334349,0.000426738864092597
0,3,2,0,0.235154932740839,28.4827362621527,0.000865850954428043
0,3,0,1,0.173464816962422,23.6569512261255,0.00304854652904184
0,3,0,1,0.179919183576989,34.5886453267122,0.00349779028665356
0,3,0,1,0.137858904065252,32.7459006040991,0.0064073855193726
0,3,2,0,0.121418253313734,58.9297897620138,0.00399730875106946
0,3,0,0,0.170190269106184,18.5267562108629,0.00566275963150658
0,3,3,1,0.0529127072445366,62.5503722991,0.0102760195930748
0,3,3,0,0.209209008248223,51.0192725022041,0.0100527688543385
0,3,2,1,0.206955357778121,26.3965668039387,0.00571713859648643
0,3,1,1,0.202018671326637,21.0512918015065,0.00545093016688902
0,3,2,1,0.221597287123264,15.0611456653705,0.00227554615829821
0,3,3,1,0.192106052093279,54.5118097068952,0.0212189637260899
0,3,0,0,0.136570994554842,47.2883748421719,0.00699971053273976
0,3,0,1,0.134894862078311,22.1110770543685,0.00567739318511411
0,3,0,1,0.173623512665781,36.7748716581518,0.00353806652316112
0,3,0,1,0.111401847911648,57.3300632286047,0.0161474100539517
0,3,2,1,0.104761157304959,20.0995271263414,0.0125196049717531
0,3,3,1,0.251548923660966,7.92205304335827,0.00206187642345054
0,3,3,0,0.0220475118593702,47.1885805100047,0.00494893644430306
0,3,3,1,0.168530927050551,30.7110325905935,0.0244093272843465
0,3,2,1,0.122256765035875,7.4718392296872,0.00370940174308474
0,3,1,0,0.205586460628815,41.0426751697277,0.0245350097046734
0,3,1,1,0.172777094187603,16.6259463306658,0.0142711238879237
0,3,2,1,0.137317281763656,7.01700943089569,0.0103740714065044
0,3,1,1,0.108931655530551,32.6809940313631,0.0297386210765914
0,3,1,1,0.112055753712668,15.2309111336528,0.00734461954749701
0,3,0,0,0.103342575686911,15.6087412860336,0.0146976107643607
0,3,3,1,0.0951922641116081,4.3788048336185,0.0185223809664294
0,3,0,1,0.18481494955052,55.7667343989552,0.0247222276837353
0,3,1,0,0.0103303660804199,33.3569056956596,0.00867240609220434
