,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.716,0.839025465296,0.0222158412045,0.798917178993,0.82369779849,0.838455135193,0.853529156835,0.884817943026,0.00108336798985
a_subj.717,1.3386589883,0.0283229890388,1.28553388653,1.31914481228,1.33767570069,1.35845469318,1.39630149685,0.000968480383189
a_subj.718,0.710643125981,0.0170539228406,0.677397516658,0.699332223139,0.710459418841,0.721816174738,0.745421576031,0.000721076424548
a_subj.719,0.546780605839,0.0119202532257,0.523468184283,0.538843738102,0.546683933825,0.554781386569,0.570769050392,0.000377919835971
a_subj.720,0.791818272509,0.020579403013,0.754221078628,0.777515860233,0.790537845718,0.805395047133,0.83325570526,0.000914589435637
v(0.0),-4.09580534058,0.428251204548,-4.96024115951,-4.37046960929,-4.09463083485,-3.80453457846,-3.27534547388,0.0105495280604
v(0.1),-3.67523352184,0.435538167489,-4.54521823765,-3.97406080312,-3.68553561214,-3.36991722762,-2.79447191237,0.0107621711404
v(0.2),-3.20572593695,0.428719100384,-4.0106549853,-3.49453874058,-3.20175389686,-2.9154912524,-2.31552287272,0.0111856058609
v(0.3),-2.3222498,0.421553861543,-3.17972613015,-2.60566740245,-2.31423332127,-2.03701669214,-1.49605988022,0.00897009771295
v(1.0),-3.22874647638,0.433040966709,-4.07198922995,-3.51509620254,-3.23249583371,-2.94078227232,-2.36798718799,0.0104489692617
v(1.1),-3.30949408565,0.43959678181,-4.16486255605,-3.61490513518,-3.31403460686,-3.00060436617,-2.46927289926,0.012085071678
v(1.2),-2.53162754655,0.407359740102,-3.32068318231,-2.81680465025,-2.53335262046,-2.25739296912,-1.7324507624,0.0103443203426
v(1.3),-1.61509270843,0.423986720878,-2.42276755479,-1.90560395559,-1.61141667523,-1.33606304006,-0.771781236849,0.0103803671639
v(2.0),0.955441870859,0.420439206635,0.167461883633,0.677456996499,0.955857941042,1.24262347685,1.78149678886,0.00845092076305
v(2.1),1.56319963341,0.425425623658,0.743586155876,1.27534326603,1.55331212843,1.84672589566,2.40366185063,0.0104351932744
v(2.2),2.43633303078,0.425897239615,1.58486156498,2.15341176598,2.44736418807,2.72954167998,3.25838092351,0.00967702005817
v(2.3),2.97904223932,0.437428988299,2.13440856945,2.69453051978,2.98344491302,3.286191311,3.82660779968,0.0110247681842
v(3.0),1.92007547314,0.428544796676,1.06700500561,1.63672175513,1.91913725352,2.21847160375,2.7437680005,0.0116221218975
v(3.1),2.52199677059,0.431787888111,1.68315813137,2.23054080688,2.51304945639,2.81294528613,3.36924001677,0.0102799228272
v(3.2),3.13900278559,0.422090850207,2.28837357456,2.84549744945,3.15350517661,3.41535861599,3.97212664454,0.00987274581132
v(3.3),3.43740965127,0.424080673036,2.59832390551,3.14730963185,3.44723896008,3.72300416009,4.27666501572,0.0104301301871
v_std,1.75264814719,0.0859326292852,1.59715975777,1.69390915822,1.74860303987,1.80570541669,1.9430028472,0.00316652254389
v_subj(0.0).696,-1.74316641077,0.390820795069,-2.51191157657,-2.0073406329,-1.75049873698,-1.46711171207,-0.988697472018,0.0104238402289
v_subj(0.0).697,-3.02507612645,0.423246050765,-3.8887955733,-3.31366179128,-3.03284348076,-2.73174239355,-2.16251701779,0.0109233799429
v_subj(0.0).698,-6.62772115076,0.655212067186,-7.91230858388,-7.04656766503,-6.63023446547,-6.20613079398,-5.25038153767,0.0198135873646
v_subj(0.0).699,-5.47872084183,0.516831311924,-6.50396258294,-5.83675412306,-5.47259639657,-5.11561080112,-4.49463430928,0.0160719793102
v_subj(0.0).701,-4.28344899826,0.80009998588,-5.84270561577,-4.8182856254,-4.29514477949,-3.74724010548,-2.71693881705,0.0194600069334
v_subj(0.0).702,-4.98933475378,0.483256026418,-5.92709036522,-5.32013709119,-4.98590583592,-4.64784528774,-4.0892796359,0.0144679238078
v_subj(0.0).703,-4.73198501171,0.497664867107,-5.64941871253,-5.0712406351,-4.74833512689,-4.38740307269,-3.74697157364,0.0140364399823
v_subj(0.0).704,-3.16367676041,0.401179096136,-3.97254390885,-3.43665149045,-3.1517053422,-2.89195635069,-2.3783513481,0.0117589687197
v_subj(0.0).711,-4.62472261152,0.503720460062,-5.62629976669,-4.96367215875,-4.61910555578,-4.28781592303,-3.65331015975,0.0161687225563
v_subj(0.0).712,-4.19699676595,0.521178471578,-5.20515153534,-4.55015366134,-4.1882853153,-3.8569585584,-3.13798547011,0.0143070336103
v_subj(0.0).713,-3.98971997858,0.611608940091,-5.18211561698,-4.40116948744,-4.00962267369,-3.58477666828,-2.74923017684,0.0157075000647
v_subj(0.0).714,-5.21620180601,0.529945548649,-6.2768960319,-5.56205151453,-5.20711993639,-4.84300601347,-4.20222846714,0.0148001088467
v_subj(0.0).715,-2.54101533528,0.304305096441,-3.12730331016,-2.75594160845,-2.53633538594,-2.33282238954,-1.91624473211,0.00806670238931
v_subj(0.0).716,-3.09081863587,0.441721348636,-3.96073383268,-3.38866233464,-3.07605945903,-2.78254808538,-2.26040158591,0.0129969165727
v_subj(0.0).717,-2.91169669555,0.385026865201,-3.68498477291,-3.16102854983,-2.9010642447,-2.66480122915,-2.16557080416,0.0112669546156
v_subj(0.0).718,-5.30682165598,0.555387894691,-6.39777476924,-5.68167304546,-5.30948223263,-4.92718529727,-4.2289010448,0.0156515430682
v_subj(0.0).719,-5.1788938849,0.713361891123,-6.56502523148,-5.6704310293,-5.18529833807,-4.70129124495,-3.73910538373,0.0195828782006
v_subj(0.0).720,-4.61841718754,0.501060943356,-5.60330309349,-4.94272164259,-4.62858881874,-4.2788362975,-3.62881077382,0.0151791089747
v_subj(0.1).696,-2.27660945562,0.387232706083,-3.04320268361,-2.54651202076,-2.27947323908,-2.01504490969,-1.5230632763,0.0102339795596
v_subj(0.1).697,-2.77353988046,0.527467566996,-3.87438197605,-3.10357392563,-2.75109611539,-2.4085147393,-1.80552744723,0.0156086157888
v_subj(0.1).698,-6.6692219177,0.581464567785,-7.83261432693,-7.05811075177,-6.65603544121,-6.26695865252,-5.55934596319,0.0169407900678
v_subj(0.1).699,-3.98992651827,0.496996527199,-5.0102485636,-4.31470852317,-3.98644145706,-3.65838438828,-3.0350463581,0.0146716414532
v_subj(0.1).701,-2.95294997837,0.711030173837,-4.3682241321,-3.44112362208,-2.94546893153,-2.45812041306,-1.58262388541,0.0166850371733
v_subj(0.1).702,-3.10088772323,0.420828634813,-3.93569623657,-3.36877852841,-3.1071900303,-2.81881399898,-2.2901821346,0.0130431975877
v_subj(0.1).703,-3.82602332018,0.434262053804,-4.67734183583,-4.12255688162,-3.83406216266,-3.53114271902,-2.97895917252,0.0115615138123
v_subj(0.1).704,-2.7147031869,0.403582832819,-3.53977936106,-2.96905720174,-2.71980618162,-2.44540989613,-1.90226747797,0.010719051272
v_subj(0.1).711,-3.66655343519,0.469682645233,-4.54436450234,-3.99402455784,-3.67144873855,-3.34405609876,-2.74621621145,0.0124493751682
v_subj(0.1).712,-4.04261227615,0.504669332036,-5.05947279877,-4.37191309479,-4.03478978513,-3.69882303904,-3.05916017008,0.0136764541899
v_subj(0.1).713,-3.75125683254,0.580640350536,-4.8743674553,-4.14112495496,-3.75230234725,-3.35255064717,-2.61778768272,0.0150672484971
v_subj(0.1).714,-4.96916254584,0.529365875741,-6.01811555185,-5.33366929039,-4.9656947175,-4.61439248917,-3.96736808166,0.0162865163382
v_subj(0.1).715,-1.970591097,0.273723174433,-2.50398838691,-2.15408900725,-1.97233517981,-1.78470764776,-1.41438237214,0.00656083557615
v_subj(0.1).716,-3.33136936902,0.456224958317,-4.22307162302,-3.649116658,-3.31602145462,-3.01702152421,-2.47256610504,0.0134221889463
v_subj(0.1).717,-3.19759898095,0.356351362582,-3.90276207969,-3.44080100732,-3.19998049733,-2.94790326756,-2.51015328175,0.0104754070495
v_subj(0.1).718,-4.65145815499,0.545347025669,-5.69344865494,-5.02643752674,-4.64206760913,-4.27778601191,-3.59167474191,0.0137719008529
v_subj(0.1).719,-4.43639799964,0.653213698341,-5.72051586021,-4.88573506738,-4.43840726882,-3.99972260028,-3.18325648873,0.0194431109788
v_subj(0.1).720,-5.48581549465,0.550132550581,-6.51584762891,-5.8704999239,-5.48645078741,-5.12345922342,-4.37244179157,0.0152203335313
v_subj(0.2).696,-1.45361800389,0.33437262109,-2.1204421694,-1.68043895185,-1.4489864476,-1.21861913899,-0.812661438132,0.00911734998163
v_subj(0.2).697,-2.8628558393,0.418582046934,-3.66103878664,-3.15529651539,-2.8562010344,-2.58296413784,-2.04010898038,0.0109574349333
v_subj(0.2).698,-5.42642418801,0.549976094229,-6.50985246098,-5.78870922441,-5.44038453374,-5.06394479448,-4.31693110111,0.0176176281718
v_subj(0.2).699,-1.14646220559,0.447476539869,-2.03181567217,-1.46020825189,-1.1325918465,-0.827352885439,-0.279407743084,0.0121552803423
v_subj(0.2).701,-3.33295474544,0.705651524326,-4.70145533397,-3.7994371064,-3.33234170165,-2.85918699854,-1.93168516461,0.0184004645092
v_subj(0.2).702,-3.75000495679,0.439126622567,-4.58633945596,-4.04818150758,-3.74887529005,-3.44291626781,-2.88954950715,0.0128361730074
v_subj(0.2).703,-3.60360212576,0.43192437897,-4.46944594379,-3.87887906709,-3.59773432077,-3.3220926437,-2.7435685024,0.0115428286755
v_subj(0.2).704,-3.07174851439,0.437861452919,-3.9215297066,-3.36789382351,-3.0638644168,-2.7668729461,-2.22082809136,0.0125497494875
v_subj(0.2).711,-2.9526660838,0.464407426487,-3.8886621423,-3.2526465575,-2.93969975572,-2.63171523172,-2.09573739159,0.0132462464347
v_subj(0.2).712,-3.47153392873,0.475764290095,-4.39553182599,-3.79404467136,-3.46287322803,-3.15149697176,-2.54709773215,0.0114761083295
v_subj(0.2).713,-3.74418706624,0.594385602565,-4.93118666341,-4.12350803802,-3.73956096359,-3.34529221496,-2.55869136363,0.0173428218732
v_subj(0.2).714,-4.15000156475,0.490494895952,-5.14503249512,-4.47681722366,-4.14150322966,-3.82416246979,-3.18826062103,0.0138035021398
v_subj(0.2).715,-1.48927495422,0.270226366389,-2.03133830147,-1.66955860607,-1.48540950114,-1.30361920361,-0.957026793953,0.00726589299232
v_subj(0.2).716,-3.52425768218,0.45069963603,-4.39948664302,-3.84618163108,-3.52975994652,-3.21214962433,-2.65405316977,0.012381066576
v_subj(0.2).717,-2.77327110977,0.332653738737,-3.44977254418,-2.99388472887,-2.76869903249,-2.55263883508,-2.13998699942,0.0101517488544
v_subj(0.2).718,-4.65969252178,0.592711400333,-5.84520465308,-5.05177394515,-4.66757012042,-4.25239919017,-3.49677270751,0.0163528875955
v_subj(0.2).719,-3.19932775791,0.58485903807,-4.33471153271,-3.6098932659,-3.20196318632,-2.79052954679,-2.04250451027,0.0142518827923
v_subj(0.2).720,-4.64146750676,0.512019929545,-5.66428577636,-4.99428533686,-4.6318922087,-4.30244688803,-3.63112822493,0.016046763196
v_subj(0.3).696,-1.12531266263,0.360410572233,-1.80774837133,-1.38476784387,-1.11850688613,-0.882007932911,-0.43532924689,0.00918111389811
v_subj(0.3).697,-1.41465550654,0.412858797862,-2.22033940696,-1.69260026565,-1.4151146901,-1.13229844919,-0.602954744296,0.0101991506691
v_subj(0.3).698,-3.84934464897,0.421489122183,-4.64633028662,-4.14352749562,-3.84621250872,-3.55502130039,-3.0288186647,0.013009801836
v_subj(0.3).699,0.33049595984,0.422816420864,-0.502890045205,0.0461679694247,0.334367178444,0.613800881088,1.13562995628,0.0125208580961
v_subj(0.3).701,-2.61274108103,0.588107858926,-3.74161632293,-3.01670025774,-2.6125790665,-2.19878840874,-1.5043385279,0.0133572997569
v_subj(0.3).702,-2.74052534719,0.433543627937,-3.63757367006,-3.03174304655,-2.73240326532,-2.45073869889,-1.92980018651,0.0129452864162
v_subj(0.3).703,-3.22609833919,0.440549705571,-4.09574695652,-3.50613180804,-3.22417923747,-2.93487568967,-2.34585349183,0.0130664147508
v_subj(0.3).704,-2.2235348343,0.347290658238,-2.91608209179,-2.45571711223,-2.21252572702,-1.99404272808,-1.53073347654,0.010394573334
v_subj(0.3).711,-1.97361594264,0.39102079677,-2.75143468527,-2.24166663763,-1.97504489122,-1.70155822796,-1.21885121665,0.0105607850086
v_subj(0.3).712,-1.94162763174,0.371242877522,-2.68942903376,-2.18427622977,-1.94245266812,-1.69559655887,-1.20819507383,0.00846275293966
v_subj(0.3).713,-2.71996588533,0.599961999545,-3.91390676372,-3.11128992347,-2.70602149687,-2.31538642511,-1.50648935052,0.0181044896781
v_subj(0.3).714,-3.64269968499,0.481111035192,-4.56100288494,-3.96937992448,-3.63774090675,-3.31977013527,-2.68125398989,0.0134267135218
v_subj(0.3).715,-1.46866220587,0.278111729746,-2.01683083045,-1.65964835382,-1.46751895016,-1.26620575961,-0.948756724426,0.00669147416818
v_subj(0.3).716,-2.53172004556,0.410223795973,-3.33558824515,-2.81027852396,-2.51615862455,-2.26159901238,-1.74874567973,0.010231925568
v_subj(0.3).717,-2.56915072003,0.305234160813,-3.1970492336,-2.77358506124,-2.57245608636,-2.36048948765,-1.95269649814,0.00839012050249
v_subj(0.3).718,-2.78860549982,0.44745554772,-3.67663299028,-3.09838522142,-2.79101421056,-2.46067035752,-1.93017003223,0.0116504578838
v_subj(0.3).719,-2.50131388244,0.584939816099,-3.59960538709,-2.92124358394,-2.50061339599,-2.09268336274,-1.35292565565,0.0150661159499
v_subj(0.3).720,-4.20828609051,0.507125443356,-5.19995136896,-4.54937722618,-4.22205234557,-3.86360826362,-3.20644262693,0.016088312908
v_subj(1.0).696,-3.50614629918,0.443256316272,-4.40862847329,-3.7963770248,-3.50471249661,-3.20980657625,-2.63977122601,0.0130303290767
v_subj(1.0).697,-2.83353377651,0.429027532558,-3.67966636758,-3.13502561559,-2.82641170292,-2.5391558523,-2.01339890368,0.0121154984106
v_subj(1.0).698,-5.97959408137,0.616685997248,-7.21562999732,-6.3815359607,-5.98552252548,-5.57237707544,-4.75012296829,0.0196935294317
v_subj(1.0).699,-1.70975958123,0.370647769312,-2.43848488991,-1.95852951826,-1.71072955504,-1.46598016605,-0.973295115288,0.00992602080192
v_subj(1.0).701,-3.46121277468,0.727959188108,-4.89020602383,-3.94462472116,-3.46705580677,-2.96622312278,-2.02837307748,0.0185543922224
v_subj(1.0).702,-4.12032128492,0.454554035749,-4.98053585005,-4.44318199911,-4.12276703531,-3.79874281785,-3.24343522967,0.0136121925584
v_subj(1.0).703,-2.684224744,0.419656114317,-3.49911358023,-2.97320132693,-2.68232816469,-2.39984188236,-1.87338809045,0.0106299796221
v_subj(1.0).704,-2.80499921489,0.414565119258,-3.63790690361,-3.08730762979,-2.79757946441,-2.51033611153,-1.99319346233,0.012439423124
v_subj(1.0).711,-2.02091804891,0.329123757067,-2.67563193011,-2.23744644452,-2.01401426347,-1.80421125702,-1.37571421544,0.00806476491464
v_subj(1.0).712,-5.17707777338,0.544847865609,-6.21252832112,-5.56199421602,-5.1906390539,-4.79073541163,-4.09892318266,0.0174406873865
v_subj(1.0).713,-3.60907872517,0.627993067834,-4.84280287386,-4.03227577347,-3.59614348216,-3.18317476087,-2.41233072129,0.0154405354313
v_subj(1.0).714,-4.53979574398,0.523695862962,-5.55264299731,-4.8750922055,-4.54799852594,-4.1981730044,-3.4921113673,0.0142422206983
v_subj(1.0).715,-2.31899798192,0.331907274895,-2.97363346189,-2.53945910937,-2.32260758882,-2.0914673064,-1.69348947288,0.00868746662818
v_subj(1.0).716,-4.04906936151,0.506849737741,-5.04045273689,-4.38175993202,-4.05272561702,-3.71183283174,-3.00652104215,0.0171464167119
v_subj(1.0).717,-2.90391951179,0.374989648616,-3.64296790519,-3.15601018634,-2.8964910726,-2.64341901649,-2.18406084634,0.0109419117851
v_subj(1.0).718,-2.47992144819,0.551622755328,-3.65789957329,-2.83767757894,-2.46323694074,-2.10429485585,-1.43506712368,0.0136453693193
v_subj(1.0).719,-2.710862591,0.557593378183,-3.83892074555,-3.08004302231,-2.70542574746,-2.31377452179,-1.66752898508,0.0164061411036
v_subj(1.0).720,-3.13860783986,0.394878651892,-3.89069948158,-3.40200458436,-3.14315859316,-2.88687399995,-2.35728020284,0.0103617189028
v_subj(1.1).696,-3.45930282694,0.443172378917,-4.33853919345,-3.7620293953,-3.43666607845,-3.15657385937,-2.62218141389,0.0124432546945
v_subj(1.1).697,-2.89013636569,0.405991361102,-3.67279287404,-3.17233675061,-2.88213754134,-2.61584604591,-2.07372220843,0.00961634029196
v_subj(1.1).698,-6.50693156656,0.63584251424,-7.72334871242,-6.93759198396,-6.51804141156,-6.08800126007,-5.21757450651,0.020486366997
v_subj(1.1).699,0.0442851570368,0.355453815307,-0.643521213335,-0.192769514925,0.0445288689531,0.277296726905,0.75766642477,0.00981949585709
v_subj(1.1).701,-4.48045161673,0.903616365206,-6.20523815476,-5.07182967293,-4.46959344299,-3.91033808947,-2.77140981703,0.0251992685525
v_subj(1.1).702,-4.02177707289,0.464991039255,-4.94689709127,-4.3364882938,-4.00746175406,-3.70470555347,-3.13581348044,0.0137361811647
v_subj(1.1).703,-2.32692677377,0.407951256678,-3.15296916436,-2.60042515833,-2.31035369202,-2.04851113972,-1.57970150721,0.0115017644352
v_subj(1.1).704,-2.63869366179,0.360029831231,-3.33601481053,-2.88670015282,-2.63722305909,-2.40239307243,-1.91333383311,0.0105841883358
v_subj(1.1).711,-2.65262694248,0.368580021425,-3.36632418875,-2.90056141496,-2.64850530628,-2.41236209003,-1.90755704311,0.00821200392474
v_subj(1.1).712,-5.72855812755,0.566781983069,-6.85364176166,-6.09567623986,-5.73111998228,-5.33090263063,-4.6585813282,0.0166723803728
v_subj(1.1).713,-3.47765872898,0.562395665419,-4.55568601831,-3.87163132794,-3.50116434528,-3.09127852827,-2.37973317784,0.0137939407814
v_subj(1.1).714,-4.10404500324,0.502043076669,-5.09764744785,-4.43458683143,-4.10413772195,-3.76962934839,-3.1106200796,0.0160174133
v_subj(1.1).715,-2.34470602718,0.322949923044,-2.98158697399,-2.55400735648,-2.33966271002,-2.12564524968,-1.73124735903,0.00812979248229
v_subj(1.1).716,-4.50496565112,0.505511092526,-5.50694215217,-4.84841636268,-4.4924386631,-4.17080771676,-3.51721450651,0.0134949158132
v_subj(1.1).717,-3.17774625361,0.432380283102,-4.02138371946,-3.47008728044,-3.18333949406,-2.87307162051,-2.33160718155,0.0128403038685
v_subj(1.1).718,-1.81557349144,0.488513831745,-2.75309988481,-2.14562159365,-1.82187880252,-1.48717314503,-0.829983985016,0.0118548616514
v_subj(1.1).719,-3.81541832682,0.58880173879,-5.00314644396,-4.21060581594,-3.82526229763,-3.42845212972,-2.62564531375,0.0135914601764
v_subj(1.1).720,-3.29127827166,0.434037868104,-4.15016606341,-3.59174813548,-3.29419684349,-2.98864741368,-2.44122611622,0.0135789984215
v_subj(1.2).696,-2.71105265941,0.43751080113,-3.58796896922,-2.99201416894,-2.70158584382,-2.43273434209,-1.86248228113,0.0129903738284
v_subj(1.2).697,-2.77093419257,0.448031043182,-3.65212900172,-3.07081103589,-2.76673901555,-2.47653925839,-1.90256958057,0.0106313532394
v_subj(1.2).698,-4.97125330024,0.51997493952,-6.00344949985,-5.31277177962,-4.96819435174,-4.62786891451,-3.95338871769,0.017343595794
v_subj(1.2).699,2.02929700695,0.424176697419,1.20112245869,1.73735407638,2.0407745071,2.31619834909,2.86006062128,0.0116932252184
v_subj(1.2).701,-3.55814969149,0.83474421483,-5.21310295297,-4.10137433814,-3.5449158942,-3.00837764534,-1.91639329033,0.0230692336207
v_subj(1.2).702,-3.01452981556,0.426089486769,-3.88494918565,-3.2929558204,-3.02027498678,-2.71833719203,-2.17186821649,0.0128711389607
v_subj(1.2).703,-2.14981333675,0.434369128636,-2.97626243657,-2.44514308936,-2.1514984336,-1.85153968725,-1.30267453384,0.0114079608263
v_subj(1.2).704,-3.22828947242,0.412006098962,-4.01693997912,-3.51240223128,-3.22670099157,-2.95947528624,-2.3554822705,0.0128707677547
v_subj(1.2).711,-1.50787091261,0.316685186581,-2.1384495026,-1.71677560796,-1.49893723963,-1.29456540371,-0.888463900091,0.00777424730759
v_subj(1.2).712,-4.20038237444,0.483700876814,-5.1228143777,-4.53974138774,-4.20113141316,-3.87669870212,-3.22339669411,0.0159291551479
v_subj(1.2).713,-3.06955778128,0.589067144644,-4.27692786547,-3.45836244359,-3.05989772218,-2.68998769374,-1.87608917835,0.0149128728856
v_subj(1.2).714,-4.15795087551,0.492076765248,-5.11892182798,-4.49420313514,-4.15179058243,-3.81241848817,-3.19953217447,0.0138661924996
v_subj(1.2).715,-1.65989954579,0.318861284455,-2.31524114653,-1.86509271644,-1.64753636384,-1.45149285742,-1.03586369159,0.00751291681118
v_subj(1.2).716,-3.85173577104,0.444058203243,-4.7383591079,-4.15580817684,-3.852961686,-3.54895968823,-2.97950036117,0.0127550906032
v_subj(1.2).717,-2.14947889564,0.342191874047,-2.84351120208,-2.36459040048,-2.15018956104,-1.91500295217,-1.50252876565,0.0100350916108
v_subj(1.2).718,-1.05080603278,0.434956414953,-1.93452097395,-1.3280534762,-1.04516323441,-0.754183606669,-0.202798711694,0.0116061656436
v_subj(1.2).719,-2.23480173546,0.594072696687,-3.38485780608,-2.64912152713,-2.22392613902,-1.82794177751,-1.08617629695,0.0147135218819
v_subj(1.2).720,-2.82139911671,0.381701481566,-3.61241942398,-3.07401217943,-2.81426680059,-2.55522393124,-2.10966320789,0.00995842776988
v_subj(1.3).696,-2.48185242226,0.362855529632,-3.1829783533,-2.72974351123,-2.47973229049,-2.22064831578,-1.78504323744,0.00888987254862
v_subj(1.3).697,-1.52052729219,0.389716097969,-2.28657588409,-1.78355054148,-1.50318692026,-1.25829153712,-0.771792204247,0.0104124629388
v_subj(1.3).698,-3.06978437187,0.429514546126,-3.91145131211,-3.35878640779,-3.07684980197,-2.78801607868,-2.24500062726,0.0124215300091
v_subj(1.3).699,2.66729351655,0.392231513141,1.89680169683,2.40122989895,2.67021845731,2.9333121915,3.42234451345,0.0113733843139
v_subj(1.3).701,-3.62721199557,0.861411933903,-5.29769772549,-4.19527578311,-3.62022861858,-3.04848035319,-1.9455614751,0.0199263492846
v_subj(1.3).702,-1.94012023841,0.417650503394,-2.75713101549,-2.22015045794,-1.93351578528,-1.6568132992,-1.14726973343,0.0114218646308
v_subj(1.3).703,-1.28453512632,0.436970252373,-2.12474819033,-1.56942877547,-1.28826555508,-1.00025939998,-0.402699047791,0.012649853108
v_subj(1.3).704,-2.60237838021,0.347490366574,-3.28515372257,-2.84354631336,-2.60548797546,-2.36405136487,-1.92834887778,0.00947817965608
v_subj(1.3).711,-0.599392032111,0.282344772504,-1.16109909246,-0.782526166381,-0.603805700967,-0.405646508704,-0.0580999176939,0.00698844905625
v_subj(1.3).712,-2.82058529754,0.434568601201,-3.67152690254,-3.11670146922,-2.81962746162,-2.52657005964,-1.98466627875,0.0120660468184
v_subj(1.3).713,-0.861355161538,0.527776551129,-1.90075814679,-1.21065969128,-0.865038009326,-0.482064980458,0.159602096853,0.0132676648137
v_subj(1.3).714,-3.36804406831,0.450624777614,-4.23535310541,-3.68108611416,-3.37169673947,-3.0773540201,-2.47044127363,0.0119808318518
v_subj(1.3).715,-0.677537667466,0.242064897873,-1.14183152104,-0.839427332034,-0.676389228494,-0.512184270668,-0.191038943145,0.00616251287635
v_subj(1.3).716,-3.31473615579,0.451390950492,-4.23698043457,-3.61744247588,-3.30152172242,-3.01833472553,-2.41877414093,0.0131603575143
v_subj(1.3).717,-1.46297847386,0.269484963159,-2.02426744292,-1.63973338697,-1.459939607,-1.28299013786,-0.94070107504,0.00712273967025
v_subj(1.3).718,0.59351457103,0.394634793139,-0.172105796516,0.330915984521,0.58676801767,0.86477307351,1.35798367849,0.0103402017667
v_subj(1.3).719,-1.13583355714,0.531308104922,-2.15355037628,-1.49302356563,-1.13230317767,-0.787227783211,-0.124130845824,0.0127269171291
v_subj(1.3).720,-2.67859697909,0.377068149032,-3.45786216017,-2.9190355242,-2.68289012037,-2.41633475111,-1.96225748645,0.00966729357988
v_subj(2.0).696,-0.845337858097,0.352500766205,-1.54031334988,-1.08022061324,-0.850147649442,-0.608955524187,-0.145945901453,0.0097009469413
v_subj(2.0).697,-0.107100654553,0.373246582432,-0.831025035386,-0.363419503995,-0.101927666263,0.158458932647,0.587503997492,0.00926196345153
v_subj(2.0).698,-3.03505651054,0.503105874017,-3.98575939243,-3.3895973331,-3.02654053095,-2.70427047437,-2.02769629076,0.014790358765
v_subj(2.0).699,1.5579518864,0.446087613287,0.681723712217,1.25493513004,1.57774618966,1.86687693999,2.39089587866,0.0134382170351
v_subj(2.0).701,3.830506624,0.817980021308,2.25996664834,3.26930570372,3.84455288719,4.37377223274,5.46847766807,0.0198090185041
v_subj(2.0).702,4.83717493004,0.510471459681,3.86978223828,4.48200885384,4.84283072736,5.1845988987,5.84405131595,0.015740651355
v_subj(2.0).703,2.1107191655,0.423595205447,1.30536132179,1.83566676153,2.1080283901,2.39707232323,2.96590395091,0.0104422995419
v_subj(2.0).704,5.79912107051,0.559359541934,4.67426502199,5.43405868357,5.79285736759,6.19334747522,6.87769132075,0.0210688744763
v_subj(2.0).711,-0.615407143833,0.318873154812,-1.25334879677,-0.822645723509,-0.608334244159,-0.396063647143,0.0178500002252,0.0082211221003
v_subj(2.0).712,-1.25660318904,0.473205507726,-2.20026735218,-1.57169235308,-1.26127175788,-0.935763632982,-0.334866670087,0.0114553488209
v_subj(2.0).713,0.201544633352,0.581753446729,-0.949555571199,-0.184576585718,0.221643565084,0.601063430411,1.28897048215,0.0141860456567
v_subj(2.0).714,1.65568577579,0.492342525938,0.640982967265,1.34188449249,1.65890441713,1.98727981552,2.63795149602,0.0146563616425
v_subj(2.0).715,-1.33256861201,0.293811514165,-1.90213725931,-1.52109044777,-1.33323493986,-1.13220430377,-0.760743272791,0.00726465613073
