,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(1.3).493,-0.655283449301,0.316590416819,-1.25543742965,-0.868624013191,-0.664186973588,-0.440498729926,-0.0111030050183,0.00801144101899
v_subj(1.3).494,-3.63359357615,0.394349033295,-4.39713925961,-3.90675482182,-3.62811379534,-3.35618967166,-2.87093464241,0.00896327645796
v_subj(2.0).374,0.338374769594,0.40853584467,-0.464283884736,0.0647620366682,0.340031732343,0.61288995409,1.14233769966,0.00964986993054
v_subj(2.0).474,-2.73859547326,0.47899667458,-3.66366785835,-3.06827475933,-2.73207502983,-2.43171027554,-1.76917333496,0.0141363195545
v_subj(2.0).475,-2.96562242549,0.378545571756,-3.72211231314,-3.21724444745,-2.95991314901,-2.71488600092,-2.24218483818,0.00929270846086
v_subj(2.0).476,-2.07169762244,0.341611923691,-2.76709689952,-2.29289627626,-2.0751867813,-1.83178153352,-1.40689191573,0.00867047106064
v_subj(2.0).478,-2.00183680595,0.468593164408,-2.93311022381,-2.31446274621,-1.99476320077,-1.69562363537,-1.08938989766,0.0120671480448
v_subj(2.0).479,-2.1252120974,0.306875690713,-2.74942325723,-2.33127059004,-2.10530820353,-1.91948929356,-1.54622815173,0.00828224910385
v_subj(2.0).480,-2.12210404748,0.334926042122,-2.78935330093,-2.35403517621,-2.11697458759,-1.88587920861,-1.47746135638,0.00912562505962
v_subj(2.0).481,-2.60805983956,0.427285596993,-3.45853051839,-2.89185729768,-2.60036543615,-2.31391944002,-1.7630159865,0.011287443021
v_subj(2.0).482,-2.15242667393,0.442990113768,-3.00048610248,-2.45616957484,-2.14552830134,-1.85772436864,-1.29873123956,0.00932438370489
v_subj(2.0).483,-2.13005535397,0.303535139157,-2.73717103426,-2.33224529613,-2.12421975115,-1.92568397693,-1.5517760111,0.00844047103065
v_subj(2.0).484,-1.78480119074,0.337451564846,-2.46248559072,-2.01372719684,-1.77251818932,-1.55116263891,-1.13940579456,0.00910116115364
v_subj(2.0).485,-1.67199854083,0.429864048618,-2.54402035187,-1.95458350012,-1.66694548374,-1.39503933763,-0.833330812688,0.00983268262672
v_subj(2.0).486,-1.74275705277,0.38057020999,-2.49946702833,-1.99565048969,-1.74121091491,-1.48687494074,-0.962631458971,0.00983794124766
v_subj(2.0).487,0.649249366528,0.30774874338,0.0763826635002,0.423977251139,0.64054237528,0.866318513838,1.2570582135,0.00704376208953
v_subj(2.0).488,-0.990350414895,0.324400720707,-1.62209220637,-1.21599615324,-0.983248545515,-0.763940425296,-0.375192826775,0.00819863208863
v_subj(2.0).489,0.442383942095,0.350495068248,-0.233530268119,0.194486246256,0.445146711285,0.680367120996,1.12669174451,0.00965074110737
v_subj(2.0).492,-2.39179824222,0.587227738453,-3.4904865477,-2.8142142253,-2.38048573684,-1.98252774676,-1.20704914169,0.0152945950638
v_subj(2.0).493,-0.421165320083,0.445057954004,-1.25765662824,-0.723936188718,-0.42243765624,-0.129030128168,0.45410406216,0.0115667441364
v_subj(2.0).494,-2.72641057194,0.420563991085,-3.55857052826,-3.00213867258,-2.72229359129,-2.4392252102,-1.88521589512,0.0116472644616
v_subj(2.1).374,-0.198440898809,0.406571319861,-0.981657300737,-0.465275758952,-0.198655781833,0.0811795043855,0.588997613424,0.0103251835142
v_subj(2.1).474,-3.33125658634,0.488184938479,-4.27156192525,-3.6652153839,-3.32997178645,-3.00187262192,-2.35500875453,0.0142283421539
v_subj(2.1).475,-2.76507624388,0.366140428842,-3.48167803812,-3.00943108726,-2.75507655378,-2.51078579593,-2.0571344437,0.0100428911143
v_subj(2.1).476,-1.51142118724,0.350987576367,-2.21983676953,-1.75049944167,-1.50977704708,-1.26816036527,-0.807085135299,0.0100092693882
v_subj(2.1).478,-2.46484891439,0.559181110656,-3.55862893736,-2.83703987246,-2.46710154639,-2.09174397662,-1.3648825968,0.0145955854073
v_subj(2.1).479,-2.62742395679,0.367201181824,-3.33968384422,-2.8720122415,-2.63086871293,-2.38357917138,-1.89498836662,0.00931912085869
v_subj(2.1).480,-2.26428828935,0.343291639345,-2.93519867299,-2.49854247933,-2.26601335922,-2.03896716033,-1.56236536649,0.00901901166982
v_subj(2.1).481,-2.65946970271,0.375015890624,-3.37529900576,-2.91042502536,-2.65427554351,-2.40318686528,-1.93231163943,0.00919681974372
v_subj(2.1).482,-2.07925433735,0.399822424378,-2.87107708161,-2.3416232696,-2.0916324737,-1.80475801845,-1.30968946194,0.0100199310085
v_subj(2.1).483,-1.64695713378,0.283194787667,-2.19910189275,-1.84133173092,-1.65021571226,-1.45216088042,-1.08573241118,0.00832236074895
v_subj(2.1).484,-1.87930043034,0.397688352723,-2.6704142539,-2.14034843428,-1.88279412618,-1.61240713472,-1.08284525016,0.0106043923902
v_subj(2.1).485,-0.669846410903,0.473029356671,-1.65865248839,-0.971773857459,-0.6686070911,-0.348319909773,0.221659487859,0.0119235718589
v_subj(2.1).486,-1.75141823827,0.316840288712,-2.40944169111,-1.94621661951,-1.7486900275,-1.54613650117,-1.12928989334,0.00832856045708
v_subj(2.1).487,0.267476481533,0.326889407685,-0.370786845537,0.0506508658994,0.278804663072,0.491900860506,0.906991617067,0.00885828082429
v_subj(2.1).488,-0.0816499394252,0.285702617977,-0.624427298828,-0.284601754041,-0.076615370875,0.109580743564,0.476315268364,0.0068485198642
v_subj(2.1).489,0.101991836974,0.362676448793,-0.637820704856,-0.132806185398,0.0904032152727,0.344708779164,0.832530880883,0.00935906416615
v_subj(2.1).492,-2.92833665554,0.550203016566,-4.02424178045,-3.29073893072,-2.92589176071,-2.55933201073,-1.85361237184,0.0128797161239
v_subj(2.1).493,-0.997953906454,0.43860963415,-1.87602477304,-1.2924972113,-1.01112798431,-0.711220793386,-0.109578603306,0.0123147182163
v_subj(2.1).494,-3.37577061228,0.416705393867,-4.17874178367,-3.65232034583,-3.37261438049,-3.09945851244,-2.55498526441,0.011738940919
v_subj(2.2).374,0.11085381429,0.398446023067,-0.667027737627,-0.143809698401,0.112800290909,0.377549281155,0.919890333571,0.0106904465706
v_subj(2.2).474,-2.66323126365,0.469862693607,-3.54437317063,-2.98243690503,-2.66782892515,-2.35579538866,-1.74829206884,0.0129454404761
v_subj(2.2).475,-2.2780858515,0.34176996646,-2.95173205402,-2.51321421014,-2.27362062882,-2.03943855458,-1.62286761138,0.00865749950014
v_subj(2.2).476,0.175427261991,0.346418608586,-0.499730903746,-0.0571226164409,0.170770535314,0.416875161394,0.862365457021,0.00929651891847
v_subj(2.2).478,-1.53403782276,0.494472472298,-2.52284897776,-1.87080597664,-1.52497484669,-1.18924532589,-0.583303611726,0.0140582009929
v_subj(2.2).479,-2.33935358336,0.323843668944,-2.97715500634,-2.55827807713,-2.34377606008,-2.11714950433,-1.71378769679,0.00852977797757
v_subj(2.2).480,-2.30763658285,0.353964914601,-3.01223146125,-2.54306454352,-2.3055018345,-2.06053914419,-1.61968212922,0.00939584959854
v_subj(2.2).481,-1.06070243586,0.35109743889,-1.73258835577,-1.30595812303,-1.04877966855,-0.831414094827,-0.363947126169,0.00962139602167
v_subj(2.2).482,-2.39572634827,0.388188290809,-3.19421549241,-2.64196823464,-2.39472499047,-2.13549537102,-1.63933122476,0.00977328023877
v_subj(2.2).483,1.32267718948,0.29436952409,0.760603090594,1.11885478342,1.32091433545,1.52849260103,1.88819283977,0.00752155923246
v_subj(2.2).484,-1.27802521699,0.346680648991,-1.95283954013,-1.5244324481,-1.26862543338,-1.04144528293,-0.625511031816,0.0101261387447
v_subj(2.2).485,-0.192481156435,0.371772657498,-0.915022252134,-0.441985405667,-0.207229388277,0.0589036604883,0.55227059702,0.00937391367153
v_subj(2.2).486,-1.18745683033,0.319001782911,-1.82236934238,-1.40770326021,-1.18306463373,-0.972567057915,-0.571200284979,0.00756642788155
v_subj(2.2).487,0.413563363004,0.322598476286,-0.211275410672,0.187242716343,0.408064853592,0.640434507631,1.04233954293,0.00824736369362
v_subj(2.2).488,0.972605133322,0.303156141485,0.372766812736,0.76603917521,0.973617592614,1.17975383163,1.5639344092,0.00656751190377
v_subj(2.2).489,0.15502866905,0.364008319338,-0.551048855309,-0.0993449580216,0.157575873202,0.408835473478,0.872959328015,0.00993155540464
v_subj(2.2).492,0.173686462497,0.540553533858,-0.891616121131,-0.197847672136,0.190463974797,0.536706545334,1.20107661007,0.0109370142351
v_subj(2.2).493,-0.134540263776,0.409032603672,-0.947847591777,-0.41070801599,-0.135409535335,0.156357291388,0.675913133769,0.0114618490983
v_subj(2.2).494,-2.53637876384,0.415436639563,-3.33001254872,-2.82131201314,-2.54362468863,-2.2609287223,-1.73469375427,0.0104262567503
v_subj(2.3).374,0.482948019928,0.417505988992,-0.333246202499,0.211404254311,0.476590648806,0.754675518959,1.31794563003,0.0104443553352
v_subj(2.3).474,-2.19579799399,0.408888424366,-2.99186980917,-2.46597321235,-2.19571110176,-1.92341382723,-1.38633866176,0.0106893264657
v_subj(2.3).475,-1.32001467028,0.309793612511,-1.93478580326,-1.53715227902,-1.3183055973,-1.10705232865,-0.723546935921,0.0073187392796
v_subj(2.3).476,1.47249684486,0.330689430512,0.818704302284,1.24890512911,1.46244018886,1.71412784185,2.10259666701,0.00894752496097
v_subj(2.3).478,-1.94313705223,0.480010110498,-2.88181519922,-2.27400633371,-1.94248224677,-1.60870086373,-0.995443552542,0.0114629200753
v_subj(2.3).479,-1.84115856332,0.301589310725,-2.42542325561,-2.05033699415,-1.8340756713,-1.63384825038,-1.25860632331,0.00716880551623
v_subj(2.3).480,-1.51773262399,0.298963393923,-2.09605818277,-1.72114478505,-1.51938540648,-1.31870900651,-0.924393656521,0.00773697338124
v_subj(2.3).481,-0.240685108132,0.319377253128,-0.891661328837,-0.455483929195,-0.240953045795,-0.0190464278931,0.367772541102,0.00811977407558
v_subj(2.3).482,-1.02887407321,0.345704314234,-1.72865912219,-1.26294655765,-1.018885289,-0.798465445582,-0.358505585042,0.00937727668151
v_subj(2.3).483,1.96834244088,0.308373579566,1.36911185986,1.75708689508,1.96520403552,2.17736484816,2.58247485387,0.00895193992709
v_subj(2.3).484,-0.180886663679,0.320197964697,-0.798265161033,-0.400384649441,-0.172531747731,0.0466289619241,0.428428794611,0.00759917215175
v_subj(2.3).485,0.843632094752,0.402589464339,0.0674366856158,0.571730172331,0.833748632292,1.11059256852,1.65792810877,0.0100095882582
v_subj(2.3).486,-0.249135002306,0.300632002058,-0.840049570639,-0.449609997336,-0.258466652615,-0.0492576936507,0.364796254781,0.00778038191114
v_subj(2.3).487,0.964443958272,0.28485903406,0.416269698873,0.769648534859,0.964751480828,1.15063608821,1.5220738089,0.00609793344313
v_subj(2.3).488,1.35761339881,0.344507993126,0.706706424884,1.11872993745,1.35744426517,1.59098422068,2.05655834677,0.00783992333591
v_subj(2.3).489,0.683795588576,0.354857705215,-0.0312286600226,0.447688568296,0.685677342642,0.92850213344,1.37909562447,0.0090977168938
v_subj(2.3).492,1.80379937418,0.503680686286,0.840564759747,1.45765595213,1.79913251802,2.15983972737,2.78572406367,0.0122285544271
v_subj(2.3).493,1.46220733899,0.380859745281,0.716092538098,1.2124266209,1.45755255935,1.71854381566,2.1993066144,0.00974968987052
v_subj(2.3).494,-1.07855499975,0.372776726045,-1.82248000572,-1.329156159,-1.08576219477,-0.837501976095,-0.332167557664,0.0095446415106
v_subj(3.0).374,0.462642795224,0.371471495243,-0.263051696688,0.202534391632,0.470149886281,0.717209310282,1.15850081381,0.0096251525437
v_subj(3.0).474,-2.80104534622,0.482914429344,-3.75039305477,-3.11700231289,-2.79493621233,-2.47740594412,-1.86253451332,0.012452507443
v_subj(3.0).475,1.60227954776,0.429333985503,0.776249505412,1.31654105085,1.59620599436,1.88754907848,2.46543907986,0.0108559006189
v_subj(3.0).476,2.36238529001,0.461167631909,1.45381999339,2.06611989306,2.34519802189,2.67261621318,3.26354036007,0.0124198990901
v_subj(3.0).478,1.17109241325,0.733822255041,-0.306465787615,0.684643885693,1.16883186597,1.65268202375,2.67218367172,0.0190319181308
v_subj(3.0).479,-1.31008095375,0.33196631013,-1.97113324202,-1.54112949588,-1.30805668335,-1.08388640257,-0.678239920598,0.00754526632191
v_subj(3.0).480,-1.90024209358,0.332138468619,-2.54835444468,-2.12805837047,-1.89903357243,-1.67929549013,-1.24176652698,0.00912546481584
v_subj(3.0).481,-1.30401049772,0.422195674403,-2.122051866,-1.584650436,-1.30872681763,-1.0134514433,-0.486006010296,0.0101030410433
v_subj(3.0).482,-1.22727082644,0.343909139198,-1.93578366374,-1.45876594535,-1.22192680775,-0.993432457677,-0.576852002741,0.00803675955635
v_subj(3.0).483,2.69960448666,0.425453402323,1.88705791853,2.41850716146,2.67837298593,2.96970945394,3.60700452393,0.0135374925001
v_subj(3.0).484,0.661782235363,0.327779302375,0.0280974447641,0.448088730748,0.656981850835,0.871165726662,1.33299411864,0.00750963199674
v_subj(3.0).485,0.0574967533203,0.433914906105,-0.760203825792,-0.236649279467,0.0530692158323,0.359919263212,0.907001240668,0.0113028992911
v_subj(3.0).486,-1.07074990015,0.334359375252,-1.71963074822,-1.30510659969,-1.06201995157,-0.840428763297,-0.408657285685,0.00833622491675
v_subj(3.0).487,2.46365453128,0.47350438152,1.52434005017,2.15268898284,2.45607708988,2.7807683506,3.37521182143,0.0108689483642
v_subj(3.0).488,1.15783195751,0.295002184829,0.594598721426,0.955056119044,1.14785589273,1.3533229336,1.75737583105,0.00709938854283
v_subj(3.0).489,2.18365600264,0.423282156593,1.36017884777,1.89733142677,2.19383021586,2.47140406531,2.99794837197,0.0102454446524
v_subj(3.0).492,0.915193067261,0.547029325307,-0.113014633571,0.556481803902,0.911643815752,1.27772509205,2.03678312603,0.0137006804011
v_subj(3.0).493,1.01882620827,0.415592799294,0.229994088185,0.716729676646,1.01037283676,1.30363011909,1.83041016203,0.0105635591876
v_subj(3.0).494,-2.32180954829,0.38261377184,-3.08059950245,-2.57948981134,-2.31409063759,-2.06161044637,-1.60648079403,0.0103503563518
v_subj(3.1).374,1.81304096288,0.428688092428,0.963239047863,1.52349022258,1.80843851432,2.10270276179,2.63552937199,0.0101273632775
v_subj(3.1).474,-2.40140422898,0.449661755851,-3.25627382632,-2.71151479914,-2.39697707749,-2.08950825262,-1.52717934425,0.0120162644188
v_subj(3.1).475,0.617125947359,0.40409959788,-0.146052982663,0.329498935727,0.612990190526,0.904554918918,1.38800056627,0.010703871862
v_subj(3.1).476,2.81810580908,0.446852559951,1.97301041924,2.51063913174,2.81267312139,3.13056168184,3.71390361446,0.0133867994351
v_subj(3.1).478,1.74035538811,0.660816894974,0.488387490092,1.30398478743,1.73202600891,2.18457185163,3.03574306251,0.018029229197
v_subj(3.1).479,-1.02868364261,0.348035427354,-1.65922331466,-1.26765784292,-1.03488509332,-0.796806849792,-0.330702754455,0.00791954504605
v_subj(3.1).480,-2.73641078719,0.395273319139,-3.51761379298,-2.99948716177,-2.73764848404,-2.4666560892,-1.96738978901,0.011579552734
v_subj(3.1).481,-1.03562689437,0.406858741398,-1.8501072,-1.31471941207,-1.04606327384,-0.757265179545,-0.248144579689,0.0112673862528
v_subj(3.1).482,-1.43799356944,0.35199792712,-2.115942851,-1.67439042005,-1.43809271762,-1.19845498547,-0.745233087026,0.00838482709873
v_subj(3.1).483,3.15454620034,0.43542601088,2.32250932333,2.85008555166,3.14646516824,3.45862207503,4.0081707397,0.0138061092643
v_subj(3.1).484,1.20452131137,0.359128058334,0.487452935233,0.971544052344,1.20723742114,1.43541056581,1.95699208787,0.0087058838095
v_subj(3.1).485,0.196814316994,0.427216395317,-0.650459624662,-0.0985451436734,0.213972916402,0.499501552834,1.01145922028,0.0104360239505
v_subj(3.1).486,-0.657234547675,0.325451988128,-1.31274478043,-0.874599958738,-0.648346913244,-0.436958994362,-0.0309101283448,0.0100423821435
v_subj(3.1).487,2.72519812915,0.468855841209,1.85923054958,2.40621884988,2.71618314068,3.03274891056,3.68413378595,0.0114412308442
v_subj(3.1).488,1.45600143547,0.294257634597,0.875300840208,1.261155336,1.45926056616,1.64715386995,2.03626231804,0.00629545457823
v_subj(3.1).489,1.35889091013,0.448021538545,0.470463195088,1.05762800816,1.34954674771,1.65828888505,2.21687820697,0.0108010786948
v_subj(3.1).492,1.06479535522,0.546565395227,-0.0054861923323,0.708904592345,1.06325292768,1.42069130259,2.13733300168,0.0157194011247
v_subj(3.1).493,0.790858012607,0.400536034525,0.0232371379391,0.505028321566,0.807189946671,1.07748304464,1.54425382882,0.0103807512899
v_subj(3.1).494,-1.92210616126,0.386277749724,-2.6736329275,-2.19380867179,-1.91350956165,-1.65621875463,-1.16397136683,0.0101043245707
v_subj(3.2).374,0.983578272259,0.388954526391,0.248796789003,0.710685614889,0.980002951262,1.25543950697,1.73498404792,0.00972153943203
v_subj(3.2).474,-2.6107992331,0.428583386979,-3.44302370482,-2.89371299684,-2.60735189438,-2.30486262853,-1.80989760403,0.0125377362628
v_subj(3.2).475,2.35248527513,0.434537696526,1.501766415,2.06010657639,2.34304121176,2.6530977379,3.20329404529,0.0118105925061
v_subj(3.2).476,4.28091178954,0.489647751872,3.30802526173,3.94532694458,4.27764312259,4.60923181806,5.30117168685,0.0133406482134
v_subj(3.2).478,2.4591857337,0.681783400783,1.2169668952,1.96952333579,2.45715388484,2.9065255716,3.82241497362,0.0165205352294
v_subj(3.2).479,-0.829824166279,0.307420371728,-1.43053884626,-1.03907625501,-0.826004987442,-0.627635961769,-0.227680838651,0.00783554124071
v_subj(3.2).480,-1.85308912042,0.341831141971,-2.5405062218,-2.07724465168,-1.8454083903,-1.6332929549,-1.17328993102,0.00861327524669
v_subj(3.2).481,0.791840961119,0.418009550448,-0.0130241243696,0.515131500635,0.79575821237,1.06091528486,1.61293120164,0.0114408127349
v_subj(3.2).482,-1.2392425009,0.343054026471,-1.92667811203,-1.47035587802,-1.24563603193,-1.00644289037,-0.568773060791,0.00947112487495
v_subj(3.2).483,3.61437373058,0.382400037501,2.88315301695,3.35251209192,3.62035238775,3.8751578793,4.36110175293,0.01237925667
v_subj(3.2).484,0.648768710896,0.309571543871,0.0264203106591,0.446491408277,0.649123473841,0.860128741589,1.25320369733,0.00825449700394
v_subj(3.2).485,0.261651300006,0.408891876576,-0.51136053261,-0.0170897516014,0.265208254442,0.529010804606,1.0672932326,0.0108063228977
v_subj(3.2).486,-0.716190196578,0.336114277425,-1.38840681183,-0.938464043677,-0.707737023534,-0.502808092581,-0.0363435207619,0.00743901233281
v_subj(3.2).487,1.72125853528,0.410005304347,0.908238489894,1.44652387927,1.72614383808,2.00548438023,2.50061180179,0.0103785826419
v_subj(3.2).488,1.91211122856,0.322804222377,1.28625835079,1.69126553672,1.90697087444,2.1324881827,2.55791959012,0.00751293193685
v_subj(3.2).489,1.72758080131,0.456593846522,0.876240270377,1.41130521824,1.71641273791,2.01481587714,2.66055413842,0.0122473869089
v_subj(3.2).492,2.11108425557,0.574772460537,0.991940955048,1.71035905659,2.09730610901,2.51229441515,3.23499138764,0.0159305351434
v_subj(3.2).493,2.10487216212,0.387622872555,1.33035046906,1.84083340463,2.10154513954,2.36524418436,2.88276523875,0.00937589853954
v_subj(3.2).494,-0.771181751436,0.348108595565,-1.46281674039,-0.986963184449,-0.767306280285,-0.543911902606,-0.0673518659424,0.0093590177886
v_subj(3.3).374,1.20081206398,0.389151309607,0.440406838346,0.935188943975,1.19946286091,1.46200408151,1.98751583836,0.00919754984476
v_subj(3.3).474,-1.97934896377,0.440858513667,-2.81699738594,-2.27943079459,-1.98673541331,-1.66660063904,-1.11292784271,0.012692755193
v_subj(3.3).475,2.37718423728,0.418855779375,1.57988893755,2.08320209391,2.38760728897,2.66468423888,3.15185885493,0.0103659859987
v_subj(3.3).476,3.75628956938,0.472905402101,2.85508409352,3.43391651105,3.76276185084,4.07153935842,4.70645478311,0.0132433411983
v_subj(3.3).478,2.51723717734,0.717151333373,1.09709506428,2.03523281119,2.49435606532,2.98761901841,3.92444305339,0.0186507943938
v_subj(3.3).479,-0.49136998208,0.31095709693,-1.09678288505,-0.700347912812,-0.480314851253,-0.279998020745,0.105441292537,0.00825689740882
v_subj(3.3).480,-1.9741656088,0.306890024687,-2.59155922678,-2.16948825927,-1.96035994406,-1.77157858915,-1.3676027642,0.008217992904
v_subj(3.3).481,1.40787242142,0.363193212253,0.691323667269,1.16059863754,1.41106354065,1.6489715086,2.10436965194,0.00927136731219
v_subj(3.3).482,-0.797224812417,0.314308472873,-1.42660034952,-1.00391667981,-0.795655208908,-0.586729286478,-0.187274180811,0.00673949370886
v_subj(3.3).483,3.89278136016,0.391690428612,3.12335552318,3.61885549323,3.89766751672,4.1619433641,4.6535635896,0.0116891382788
v_subj(3.3).484,1.45107044671,0.339386864053,0.806684697355,1.21932272019,1.44815124224,1.67739541895,2.13418326644,0.00897286353651
v_subj(3.3).485,1.23506135899,0.423730391136,0.423341014342,0.950045387813,1.23951483512,1.52205108329,2.05136170408,0.0112233516596
v_subj(3.3).486,-0.0700628585396,0.307211799708,-0.685514386328,-0.278675725238,-0.0587694278294,0.13571822738,0.530428955654,0.00795050782767
v_subj(3.3).487,2.91503876379,0.456385356208,2.03839330237,2.60444092804,2.91759784017,3.22281869643,3.8481248056,0.0113892469579
v_subj(3.3).488,1.96725603224,0.31409855453,1.34224916843,1.76160561294,1.96729019253,2.17461031505,2.57806970861,0.00802319107215
v_subj(3.3).489,1.3839517323,0.423292835461,0.512886954376,1.09829210216,1.38013492866,1.66934974263,2.23432908424,0.00990167784823
v_subj(3.3).492,3.34041389555,0.543498571693,2.27396743679,2.96278889166,3.35622423459,3.71431381213,4.38900118235,0.0138393361938
v_subj(3.3).493,2.14401608955,0.356118269782,1.44692783189,1.91077676959,2.13921524744,2.39551971063,2.8329217501,0.00905576355953
v_subj(3.3).494,-1.38588633064,0.356748820943,-2.1108713347,-1.61100307584,-1.38896839871,-1.14072836137,-0.713391720447,0.0082683841942
t,0.0831452539985,0.00651870011539,0.071063494411,0.0788971563396,0.0828304226608,0.0870469936963,0.0970025768088,0.000211504687428
t_std,0.0264402984184,0.0057941315743,0.0180143151943,0.0223892761551,0.0254988170446,0.0294189955166,0.0401070646935,0.000205157531902
t_subj.374,0.0594192578299,0.0019194228567,0.05542390291,0.0582112197003,0.0594257166628,0.060730376403,0.0631908210652,7.20254597387e-05
t_subj.474,0.0521625210512,0.00232687588155,0.0474542767926,0.0506363907255,0.0521367798472,0.0538232002797,0.0566084111183,9.43507424416e-05
t_subj.475,0.0572762591875,0.00218714170651,0.0530844439815,0.0558699021371,0.0572535877319,0.0586480169999,0.0616814164731,8.31188051452e-05
t_subj.476,0.0909846099446,0.00302489308409,0.0845289433004,0.0890241279448,0.0910727575421,0.0931341502634,0.0965884162701,0.000132835293718
t_subj.478,0.0540953386871,0.00205652866989,0.0496734017649,0.052751651738,0.0542069021216,0.0555457483191,0.0578109114817,8.87198676578e-05
t_subj.479,0.0609643421995,0.00318255204517,0.0548181927054,0.0588778822202,0.0609280893292,0.0630448345532,0.0674051638875,0.000108927826958
t_subj.480,0.107628330869,0.00580794462051,0.097079469331,0.10390608474,0.107220055959,0.111529006146,0.118225231846,0.0003324399638
t_subj.481,0.0663050958509,0.0038893586194,0.0592313103824,0.063240739231,0.0661387341852,0.069313928559,0.0736242695675,0.000166185134836
t_subj.482,0.143102676557,0.00393321691984,0.135000560644,0.14085511005,0.143180139409,0.145369206917,0.150776150953,0.00017721926749
t_subj.483,0.093452050728,0.00418336099737,0.085677150867,0.0906035547576,0.0934268517868,0.0960820207706,0.101932878742,0.000208976739571
t_subj.484,0.0934067479806,0.00360449354293,0.0858907414728,0.0910723062374,0.0934543653277,0.0959606057157,0.0999690794386,0.000150190910974
t_subj.485,0.0559099697693,0.00221253984528,0.0512311424889,0.0545308961562,0.0559927762881,0.0573870304511,0.0601174904331,7.46159870313e-05
t_subj.486,0.116015341886,0.00378386619271,0.108571523872,0.113395790695,0.116354419208,0.118832195426,0.12247157449,0.000150736863318
t_subj.487,0.0951553137384,0.00361028719743,0.0893319181542,0.0926384707848,0.0946661670589,0.0966530473715,0.103511215492,0.0001874770152
t_subj.488,0.0656317689572,0.00443294790524,0.0565167587471,0.0622046149127,0.0664552772803,0.069140375239,0.0724419577301,0.000207858252099
t_subj.489,0.0916752428432,0.0012763457844,0.0890939217447,0.0908964888184,0.0917562782761,0.092508943713,0.0940513538406,3.79305196683e-05
t_subj.492,0.0639967904616,0.000944664543303,0.0619884413826,0.0633746831852,0.064061847238,0.0646650840298,0.0656636968827,2.88981191954e-05
t_subj.493,0.0815465723288,0.00230288599817,0.0775598541512,0.079981911374,0.0813616466839,0.0830060890829,0.0864275150143,8.8314331417e-05
t_subj.494,0.0856036134316,0.00239417186244,0.0805217481323,0.0840250520784,0.0857814501108,0.0872442116674,0.0899778074251,0.000102441762733
z(0),0.583466518969,0.0104544608033,0.562238929738,0.576446422899,0.583417155726,0.590491631819,0.603818804118,0.000467409848947
z(1),0.557278935939,0.0102704927709,0.538370825739,0.550244455806,0.557173439815,0.564019653884,0.578559486186,0.000461736404169
z(2),0.523744533018,0.00984948336541,0.504139765943,0.517221724116,0.523745736527,0.530488000261,0.542917157355,0.000392231141481
z(3),0.515510136428,0.00997307694822,0.496568110213,0.508981905431,0.515302849994,0.522210311048,0.534986613008,0.000409583463594
z_std,0.125261160346,0.0169120929371,0.0943797535161,0.11342647969,0.124956409595,0.136456089855,0.158655193947,0.000937064408545
z_subj(0).374,0.603788502389,0.0217139566908,0.561686206199,0.589666333854,0.604245319821,0.618229503063,0.647466289215,0.000683960079428
z_subj(0).474,0.5865077884,0.0218353605677,0.544313303981,0.571546523024,0.586729441494,0.601396424748,0.629654924055,0.000735462203786
z_subj(0).475,0.591506855581,0.02215814839,0.547043970639,0.576740817821,0.590547805838,0.6059261602,0.635884564699,0.000736039314713
z_subj(0).476,0.580447763747,0.0223740394712,0.536934016988,0.56488188686,0.580767742222,0.59535446085,0.625902511259,0.000859726672851
z_subj(0).478,0.577276888611,0.0223238134,0.532875416134,0.562110401885,0.577718598978,0.592083776537,0.621030151192,0.000791777244802
z_subj(0).479,0.601316264083,0.0219935857531,0.557063921324,0.586508969739,0.601653663977,0.616217072306,0.643780612903,0.000772158998459
z_subj(0).480,0.599894480095,0.0258442751409,0.546353505376,0.583348277104,0.600429138379,0.617998084689,0.646903866009,0.00115262983434
z_subj(0).481,0.572179000125,0.0240200627564,0.523590581182,0.556638908314,0.572183113063,0.588541309837,0.617600773342,0.000847807723689
z_subj(0).482,0.562023044155,0.0228848765539,0.517984785626,0.546453565724,0.561886295489,0.577188581704,0.606702720938,0.000738402973172
z_subj(0).483,0.573929230462,0.0237506045645,0.528607130041,0.557381954972,0.573302543326,0.590653832933,0.62003618392,0.00103503727358
z_subj(0).484,0.583857101943,0.0228358276424,0.539569408858,0.56883148027,0.584147369496,0.599701774402,0.627136638941,0.000768057890039
z_subj(0).485,0.585031953573,0.0222660432572,0.540031557653,0.570030278073,0.585794762583,0.600357433931,0.627092950509,0.000762578049759
z_subj(0).486,0.620318589069,0.0216630590066,0.579848850155,0.606034214865,0.61975731035,0.634036387465,0.664413815628,0.00082795259774
z_subj(0).487,0.557810285416,0.0214553917097,0.516647536695,0.543392634369,0.558022169922,0.572268125645,0.599019698492,0.000801607356291
z_subj(0).488,0.600764792859,0.0232072644921,0.557555124323,0.584721223655,0.600980779303,0.61689314226,0.645310488989,0.000891227182344
z_subj(0).489,0.567774379903,0.0208101754441,0.526801582946,0.55330777183,0.568323625022,0.581339598629,0.609619219833,0.000654520768969
z_subj(0).492,0.550912931975,0.0226786764751,0.506453715798,0.536043935365,0.55122427003,0.566497511676,0.593272981402,0.000738588067091
